istat;iddat;datum;name;nome;positiv;antigen;pcr(pos-geh)-tote;quarantaene;sumPos(pcr+antigen);pcr(pos-geh)+antigen(pos-geh)-tote;
21095;20210108;2021-01-08 00:00:00.0;STILFS Gesamt;STELVIO Totale;35;24;2;17;59;null;
21095;20210109;2021-01-09 00:00:00.0;STILFS Gesamt;STELVIO Totale;35;24;1;17;59;null;
21095;20210110;2021-01-10 00:00:00.0;STILFS Gesamt;STELVIO Totale;35;24;1;17;59;null;
21095;20210111;2021-01-11 00:00:00.0;STILFS Gesamt;STELVIO Totale;35;24;1;16;59;null;
21095;20210112;2021-01-12 00:00:00.0;STILFS Gesamt;STELVIO Totale;35;25;1;21;60;null;
21095;20210113;2021-01-13 00:00:00.0;STILFS Gesamt;STELVIO Totale;35;25;1;21;60;null;
21095;20210114;2021-01-14 00:00:00.0;STILFS Gesamt;STELVIO Totale;35;26;1;24;61;null;
21095;20210115;2021-01-15 00:00:00.0;STILFS Gesamt;STELVIO Totale;36;29;2;27;65;null;
21095;20210116;2021-01-16 00:00:00.0;STILFS Gesamt;STELVIO Totale;36;30;2;27;66;null;
21095;20210117;2021-01-17 00:00:00.0;STILFS Gesamt;STELVIO Totale;37;30;3;29;67;null;
21095;20210118;2021-01-18 00:00:00.0;STILFS Gesamt;STELVIO Totale;37;30;3;28;67;null;
21095;20210119;2021-01-19 00:00:00.0;STILFS Gesamt;STELVIO Totale;37;31;3;30;68;null;
21095;20210120;2021-01-20 00:00:00.0;STILFS Gesamt;STELVIO Totale;37;31;3;28;68;null;
21095;20210121;2021-01-21 00:00:00.0;STILFS Gesamt;STELVIO Totale;39;31;4;30;70;null;
21095;20210122;2021-01-22 00:00:00.0;STILFS Gesamt;STELVIO Totale;39;31;4;27;70;null;
21095;20210123;2021-01-23 00:00:00.0;STILFS Gesamt;STELVIO Totale;39;31;3;26;70;null;
21095;20210124;2021-01-24 00:00:00.0;STILFS Gesamt;STELVIO Totale;39;31;3;20;70;null;
21095;20210125;2021-01-25 00:00:00.0;STILFS Gesamt;STELVIO Totale;39;31;1;20;70;null;
21095;20210126;2021-01-26 00:00:00.0;STILFS Gesamt;STELVIO Totale;39;31;null;17;70;null;
21095;20210127;2021-01-27 00:00:00.0;STILFS Gesamt;STELVIO Totale;39;32;null;13;71;null;
21095;20210128;2021-01-28 00:00:00.0;STILFS Gesamt;STELVIO Totale;39;32;null;14;71;null;
21095;20210129;2021-01-29 00:00:00.0;STILFS Gesamt;STELVIO Totale;39;32;null;9;71;null;
21095;20210130;2021-01-30 00:00:00.0;STILFS Gesamt;STELVIO Totale;39;33;null;12;72;null;
21095;20210131;2021-01-31 00:00:00.0;STILFS Gesamt;STELVIO Totale;39;33;null;10;72;null;
21095;20210201;2021-02-01 00:00:00.0;STILFS Gesamt;STELVIO Totale;39;33;null;10;72;null;
21095;20210202;2021-02-02 00:00:00.0;STILFS Gesamt;STELVIO Totale;39;33;null;10;72;null;
21095;20210203;2021-02-03 00:00:00.0;STILFS Gesamt;STELVIO Totale;39;33;null;10;72;null;
21095;20210204;2021-02-04 00:00:00.0;STILFS Gesamt;STELVIO Totale;39;33;null;9;72;null;
21095;20210205;2021-02-05 00:00:00.0;STILFS Gesamt;STELVIO Totale;39;33;null;8;72;null;
21095;20210206;2021-02-06 00:00:00.0;STILFS Gesamt;STELVIO Totale;39;36;null;11;75;null;
21095;20210207;2021-02-07 00:00:00.0;STILFS Gesamt;STELVIO Totale;39;36;null;11;75;null;
21095;20210208;2021-02-08 00:00:00.0;STILFS Gesamt;STELVIO Totale;39;36;null;10;75;null;
21095;20210209;2021-02-09 00:00:00.0;STILFS Gesamt;STELVIO Totale;39;36;null;11;75;null;
21095;20210210;2021-02-10 00:00:00.0;STILFS Gesamt;STELVIO Totale;null;null;null;13;76;2;
21095;20210211;2021-02-11 00:00:00.0;STILFS Gesamt;STELVIO Totale;null;null;null;38;77;3;
21095;20210212;2021-02-12 00:00:00.0;STILFS Gesamt;STELVIO Totale;40;37;null;38;77;3;
21095;20210213;2021-02-13 00:00:00.0;STILFS Gesamt;STELVIO Totale;40;38;null;14;78;4;
21095;20210214;2021-02-14 00:00:00.0;STILFS Gesamt;STELVIO Totale;41;38;null;13;79;5;
21095;20210215;2021-02-15 00:00:00.0;STILFS Gesamt;STELVIO Totale;41;38;null;12;79;5;
21095;20210216;2021-02-16 00:00:00.0;STILFS Gesamt;STELVIO Totale;41;38;null;14;79;5;
21095;20210217;2021-02-17 00:00:00.0;STILFS Gesamt;STELVIO Totale;41;38;null;12;79;4;
21095;20210218;2021-02-18 00:00:00.0;STILFS Gesamt;STELVIO Totale;42;38;null;11;80;5;
21095;20210219;2021-02-19 00:00:00.0;STILFS Gesamt;STELVIO Totale;42;38;null;11;80;5;
21095;20210220;2021-02-20 00:00:00.0;STILFS Gesamt;STELVIO Totale;42;38;null;11;80;5;
21095;20210221;2021-02-21 00:00:00.0;STILFS Gesamt;STELVIO Totale;42;38;null;11;80;4;
21095;20210222;2021-02-22 00:00:00.0;STILFS Gesamt;STELVIO Totale;42;38;null;11;80;4;
21095;20210223;2021-02-23 00:00:00.0;STILFS Gesamt;STELVIO Totale;42;40;null;13;82;6;
21095;20210224;2021-02-24 00:00:00.0;STILFS Gesamt;STELVIO Totale;42;41;null;14;83;7;
21095;20210225;2021-02-25 00:00:00.0;STILFS Gesamt;STELVIO Totale;42;41;null;17;83;6;
21095;20210226;2021-02-26 00:00:00.0;STILFS Gesamt;STELVIO Totale;42;41;null;12;83;4;
21095;20210227;2021-02-27 00:00:00.0;STILFS Gesamt;STELVIO Totale;42;42;null;12;84;5;
21095;20210228;2021-02-28 00:00:00.0;STILFS Gesamt;STELVIO Totale;42;42;null;11;84;5;
21095;20210301;2021-03-01 00:00:00.0;STILFS Gesamt;STELVIO Totale;42;42;null;12;84;5;
21095;20210302;2021-03-02 00:00:00.0;STILFS Gesamt;STELVIO Totale;42;42;null;12;84;5;
21095;20210303;2021-03-03 00:00:00.0;STILFS Gesamt;STELVIO Totale;42;42;null;12;84;5;
21095;20210304;2021-03-04 00:00:00.0;STILFS Gesamt;STELVIO Totale;42;42;null;10;84;5;
21095;20210305;2021-03-05 00:00:00.0;STILFS Gesamt;STELVIO Totale;42;42;null;10;84;5;
21095;20210306;2021-03-06 00:00:00.0;STILFS Gesamt;STELVIO Totale;42;42;null;9;84;4;
21095;20210307;2021-03-07 00:00:00.0;STILFS Gesamt;STELVIO Totale;42;42;null;7;84;2;
21095;20210308;2021-03-08 00:00:00.0;STILFS Gesamt;STELVIO Totale;42;42;null;4;84;2;
21095;20210309;2021-03-09 00:00:00.0;STILFS Gesamt;STELVIO Totale;42;42;null;4;84;2;
21095;20210310;2021-03-10 00:00:00.0;STILFS Gesamt;STELVIO Totale;42;42;null;2;84;2;
21095;20210311;2021-03-11 00:00:00.0;STILFS Gesamt;STELVIO Totale;43;42;null;4;85;4;
21095;20210312;2021-03-12 00:00:00.0;STILFS Gesamt;STELVIO Totale;43;42;null;3;85;3;
21095;20210313;2021-03-13 00:00:00.0;STILFS Gesamt;STELVIO Totale;43;42;null;3;85;3;
21095;20210314;2021-03-14 00:00:00.0;STILFS Gesamt;STELVIO Totale;43;42;null;2;85;2;
21095;20210315;2021-03-15 00:00:00.0;STILFS Gesamt;STELVIO Totale;43;42;null;2;85;2;
21095;20210316;2021-03-16 00:00:00.0;STILFS Gesamt;STELVIO Totale;43;42;null;2;85;2;
21095;20210317;2021-03-17 00:00:00.0;STILFS Gesamt;STELVIO Totale;43;42;null;2;85;2;
21095;20210318;2021-03-18 00:00:00.0;STILFS Gesamt;STELVIO Totale;43;42;null;2;85;2;
21095;20210319;2021-03-19 00:00:00.0;STILFS Gesamt;STELVIO Totale;43;42;null;2;85;2;
21095;20210320;2021-03-20 00:00:00.0;STILFS Gesamt;STELVIO Totale;43;42;null;2;85;2;
21095;20210321;2021-03-21 00:00:00.0;STILFS Gesamt;STELVIO Totale;43;42;null;2;85;2;
21095;20210322;2021-03-22 00:00:00.0;STILFS Gesamt;STELVIO Totale;43;42;null;2;85;2;
21095;20210323;2021-03-23 00:00:00.0;STILFS Gesamt;STELVIO Totale;43;42;null;2;85;2;
21095;20210324;2021-03-24 00:00:00.0;STILFS Gesamt;STELVIO Totale;43;42;null;2;85;2;
21095;20210325;2021-03-25 00:00:00.0;STILFS Gesamt;STELVIO Totale;43;42;null;2;85;2;
21095;20210326;2021-03-26 00:00:00.0;STILFS Gesamt;STELVIO Totale;43;42;null;2;85;2;
21095;20210327;2021-03-27 00:00:00.0;STILFS Gesamt;STELVIO Totale;43;42;null;0;85;null;
21095;20210328;2021-03-28 00:00:00.0;STILFS Gesamt;STELVIO Totale;43;42;null;0;85;null;
21095;20210329;2021-03-29 00:00:00.0;STILFS Gesamt;STELVIO Totale;43;42;null;0;85;null;
21095;20210330;2021-03-30 00:00:00.0;STILFS Gesamt;STELVIO Totale;43;42;null;0;85;null;
21095;20210331;2021-03-31 00:00:00.0;STILFS Gesamt;STELVIO Totale;43;42;null;0;85;null;
21095;20210401;2021-04-01 00:00:00.0;STILFS Gesamt;STELVIO Totale;43;42;null;0;85;null;
21095;20210402;2021-04-02 00:00:00.0;STILFS Gesamt;STELVIO Totale;43;42;null;0;85;null;
21095;20210403;2021-04-03 00:00:00.0;STILFS Gesamt;STELVIO Totale;43;42;null;0;85;null;
21095;20210404;2021-04-04 00:00:00.0;STILFS Gesamt;STELVIO Totale;43;42;null;0;85;null;
21095;20210405;2021-04-05 00:00:00.0;STILFS Gesamt;STELVIO Totale;43;42;null;0;85;null;
21095;20210406;2021-04-06 00:00:00.0;STILFS Gesamt;STELVIO Totale;43;42;null;0;85;null;
21095;20210407;2021-04-07 00:00:00.0;STILFS Gesamt;STELVIO Totale;43;42;null;0;85;null;
21095;20210408;2021-04-08 00:00:00.0;STILFS Gesamt;STELVIO Totale;43;42;null;1;85;null;
21096;20201218;2020-12-18 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;35;24;6;21;59;null;
21096;20201219;2020-12-19 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;36;24;6;20;60;null;
21096;20201220;2020-12-20 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;37;24;7;20;61;null;
21096;20201221;2020-12-21 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;38;24;8;20;62;null;
21096;20201222;2020-12-22 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;38;24;8;19;62;null;
21096;20201223;2020-12-23 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;40;25;10;20;65;null;
21096;20201224;2020-12-24 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;40;26;8;23;66;null;
21096;20201225;2020-12-25 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;40;26;8;22;66;null;
21096;20201226;2020-12-26 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;40;26;8;20;66;null;
21096;20201227;2020-12-27 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;40;28;8;20;68;null;
21096;20201228;2020-12-28 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;40;28;7;20;68;null;
21096;20201229;2020-12-29 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;40;29;6;20;69;null;
21096;20201230;2020-12-30 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;40;29;6;19;69;null;
21096;20201231;2020-12-31 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;40;30;5;19;70;null;
21096;20210101;2021-01-01 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;41;31;5;22;72;null;
21096;20210102;2021-01-02 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;41;31;5;19;72;null;
21096;20210103;2021-01-03 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;41;31;5;17;72;null;
21096;20210104;2021-01-04 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;41;31;5;17;72;null;
21096;20210105;2021-01-05 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;41;32;3;17;73;null;
21096;20210106;2021-01-06 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;42;36;3;22;78;null;
21096;20210107;2021-01-07 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;42;36;3;23;78;null;
21096;20210108;2021-01-08 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;43;38;4;24;81;null;
21096;20210109;2021-01-09 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;43;41;3;30;84;null;
21096;20210110;2021-01-10 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;43;41;3;38;84;null;
21096;20210111;2021-01-11 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;43;45;3;43;88;null;
21096;20210112;2021-01-12 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;43;50;2;56;93;null;
21096;20210113;2021-01-13 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;44;51;1;66;95;null;
21096;20210114;2021-01-14 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;44;53;null;69;97;null;
21096;20210115;2021-01-15 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;46;55;1;66;101;null;
21096;20210116;2021-01-16 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;46;56;null;67;102;null;
21096;20210117;2021-01-17 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;46;56;null;67;102;null;
21096;20210118;2021-01-18 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;46;56;null;63;102;null;
21096;20210119;2021-01-19 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;46;58;null;58;104;null;
21096;20210120;2021-01-20 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;49;58;3;62;107;null;
21096;20210121;2021-01-21 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;50;58;4;62;108;null;
21096;20210122;2021-01-22 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;52;59;4;60;111;null;
21096;20210123;2021-01-23 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;53;60;3;51;113;null;
21096;20210124;2021-01-24 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;53;60;null;46;113;null;
21096;20210125;2021-01-25 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;53;60;null;49;113;null;
21096;20210126;2021-01-26 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;53;61;null;47;114;null;
21096;20210127;2021-01-27 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;54;62;1;46;116;null;
21096;20210128;2021-01-28 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;56;62;3;47;118;null;
21096;20210129;2021-01-29 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;56;62;1;45;118;null;
21096;20210130;2021-01-30 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;59;62;4;44;121;null;
21096;20210131;2021-01-31 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;59;63;3;49;122;null;
21096;20210201;2021-02-01 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;59;63;3;45;122;null;
21096;20210202;2021-02-02 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;59;63;null;42;122;null;
21096;20210203;2021-02-03 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;60;63;1;33;123;null;
21096;20210204;2021-02-04 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;60;66;1;40;126;null;
21096;20210205;2021-02-05 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;60;66;1;41;126;null;
21096;20210206;2021-02-06 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;60;66;null;41;126;null;
21096;20210207;2021-02-07 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;60;66;null;40;126;null;
21096;20210208;2021-02-08 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;60;67;null;35;127;null;
21096;20210209;2021-02-09 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;60;68;null;36;128;null;
21096;20210210;2021-02-10 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;null;null;null;40;128;null;
21096;20210211;2021-02-11 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;null;null;null;43;129;1;
21096;20210212;2021-02-12 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;60;69;null;43;129;null;
21096;20210213;2021-02-13 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;61;70;null;43;131;2;
21096;20210214;2021-02-14 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;61;70;null;39;131;1;
21096;20210215;2021-02-15 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;61;70;null;36;131;2;
21096;20210216;2021-02-16 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;61;70;null;32;131;null;
21096;20210217;2021-02-17 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;61;71;null;31;132;1;
21096;20210218;2021-02-18 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;61;71;null;29;132;null;
21096;20210219;2021-02-19 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;62;73;null;28;135;3;
21096;20210220;2021-02-20 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;63;73;null;22;136;5;
21096;20210221;2021-02-21 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;63;73;null;18;136;5;
21096;20210222;2021-02-22 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;63;73;null;18;136;5;
21096;20210223;2021-02-23 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;63;74;null;16;137;6;
21096;20210224;2021-02-24 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;63;74;null;14;137;3;
21096;20210225;2021-02-25 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;64;74;null;14;138;4;
21096;20210226;2021-02-26 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;64;74;null;14;138;4;
21096;20210227;2021-02-27 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;64;74;null;15;138;4;
21096;20210228;2021-02-28 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;64;74;null;14;138;2;
21096;20210301;2021-03-01 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;64;74;null;13;138;2;
21096;20210302;2021-03-02 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;64;76;null;14;140;4;
21096;20210303;2021-03-03 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;64;76;null;19;140;4;
21096;20210304;2021-03-04 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;64;76;null;19;140;9;
21096;20210305;2021-03-05 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;64;76;null;18;140;8;
21096;20210306;2021-03-06 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;64;76;null;18;140;8;
21096;20210307;2021-03-07 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;64;76;null;17;140;7;
21096;20210308;2021-03-08 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;64;77;null;13;141;6;
21096;20210309;2021-03-09 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;64;77;null;8;141;4;
21096;20210310;2021-03-10 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;64;77;null;7;141;3;
21096;20210311;2021-03-11 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;64;77;null;8;141;3;
21096;20210312;2021-03-12 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;65;77;null;8;142;3;
21096;20210313;2021-03-13 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;65;77;null;8;142;3;
21096;20210314;2021-03-14 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;65;77;null;8;142;4;
21096;20210315;2021-03-15 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;65;78;null;9;143;5;
21096;20210316;2021-03-16 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;65;80;null;12;145;7;
21096;20210317;2021-03-17 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;65;80;null;17;145;7;
21096;20210318;2021-03-18 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;67;80;null;17;147;7;
21096;20210319;2021-03-19 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;69;80;null;16;149;6;
21096;20210320;2021-03-20 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;69;81;null;16;150;10;
21096;20210321;2021-03-21 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;69;81;null;18;150;10;
21096;20210322;2021-03-22 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;69;81;null;18;150;10;
21096;20210323;2021-03-23 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;69;82;null;19;151;11;
21096;20210324;2021-03-24 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;69;82;null;35;151;11;
21096;20210325;2021-03-25 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;69;82;null;35;151;11;
21096;20210326;2021-03-26 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;69;82;null;35;151;12;
21096;20210327;2021-03-27 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;70;82;null;35;152;12;
21096;20210328;2021-03-28 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;70;82;null;30;152;10;
21096;20210329;2021-03-29 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;70;82;null;30;152;11;
21096;20210330;2021-03-30 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;70;84;null;31;154;12;
21096;20210331;2021-03-31 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;70;84;null;31;154;10;
21096;20210401;2021-04-01 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;70;84;null;32;154;11;
21096;20210402;2021-04-02 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;70;84;null;27;154;10;
21096;20210403;2021-04-03 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;70;84;null;26;154;9;
21096;20210404;2021-04-04 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;70;84;null;25;154;8;
21096;20210405;2021-04-05 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;70;84;null;21;154;6;
21096;20210406;2021-04-06 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;70;84;null;10;154;5;
21096;20210407;2021-04-07 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;72;86;null;11;158;7;
21096;20210408;2021-04-08 00:00:00.0;TERENTEN Gesamt;TERENTO Totale;72;86;null;11;158;7;
21097;20201218;2020-12-18 00:00:00.0;TERLAN Gesamt;TERLANO Totale;210;22;38;31;232;null;
21097;20201219;2020-12-19 00:00:00.0;TERLAN Gesamt;TERLANO Totale;210;22;38;35;232;null;
21097;20201220;2020-12-20 00:00:00.0;TERLAN Gesamt;TERLANO Totale;214;24;40;34;238;null;
21097;20201221;2020-12-21 00:00:00.0;TERLAN Gesamt;TERLANO Totale;214;24;39;31;238;null;
21097;20201222;2020-12-22 00:00:00.0;TERLAN Gesamt;TERLANO Totale;215;25;34;30;240;null;
21097;20201223;2020-12-23 00:00:00.0;TERLAN Gesamt;TERLANO Totale;215;26;33;37;241;null;
21097;20201224;2020-12-24 00:00:00.0;TERLAN Gesamt;TERLANO Totale;216;26;31;35;242;null;
21097;20201225;2020-12-25 00:00:00.0;TERLAN Gesamt;TERLANO Totale;218;26;31;45;244;null;
21097;20201226;2020-12-26 00:00:00.0;TERLAN Gesamt;TERLANO Totale;218;26;31;43;244;null;
21097;20201227;2020-12-27 00:00:00.0;TERLAN Gesamt;TERLANO Totale;219;26;32;42;245;null;
21097;20201228;2020-12-28 00:00:00.0;TERLAN Gesamt;TERLANO Totale;222;26;34;48;248;null;
21097;20201229;2020-12-29 00:00:00.0;TERLAN Gesamt;TERLANO Totale;226;26;36;50;252;null;
21097;20201230;2020-12-30 00:00:00.0;TERLAN Gesamt;TERLANO Totale;231;29;40;60;260;null;
21097;20201231;2020-12-31 00:00:00.0;TERLAN Gesamt;TERLANO Totale;234;30;40;63;264;null;
21097;20210101;2021-01-01 00:00:00.0;TERLAN Gesamt;TERLANO Totale;237;31;42;63;268;null;
21097;20210102;2021-01-02 00:00:00.0;TERLAN Gesamt;TERLANO Totale;238;32;43;63;270;null;
21097;20210103;2021-01-03 00:00:00.0;TERLAN Gesamt;TERLANO Totale;238;35;43;70;273;null;
21097;20210104;2021-01-04 00:00:00.0;TERLAN Gesamt;TERLANO Totale;238;35;43;66;273;null;
21097;20210105;2021-01-05 00:00:00.0;TERLAN Gesamt;TERLANO Totale;238;40;41;72;278;null;
21097;20210106;2021-01-06 00:00:00.0;TERLAN Gesamt;TERLANO Totale;239;42;41;81;281;null;
21097;20210107;2021-01-07 00:00:00.0;TERLAN Gesamt;TERLANO Totale;239;42;41;80;281;null;
21097;20210108;2021-01-08 00:00:00.0;TERLAN Gesamt;TERLANO Totale;239;45;39;82;284;null;
21097;20210109;2021-01-09 00:00:00.0;TERLAN Gesamt;TERLANO Totale;245;46;44;88;291;null;
21097;20210110;2021-01-10 00:00:00.0;TERLAN Gesamt;TERLANO Totale;246;47;44;92;293;null;
21097;20210111;2021-01-11 00:00:00.0;TERLAN Gesamt;TERLANO Totale;246;47;44;94;293;null;
21097;20210112;2021-01-12 00:00:00.0;TERLAN Gesamt;TERLANO Totale;247;49;39;96;296;null;
21097;20210113;2021-01-13 00:00:00.0;TERLAN Gesamt;TERLANO Totale;249;49;39;97;298;null;
21097;20210114;2021-01-14 00:00:00.0;TERLAN Gesamt;TERLANO Totale;250;52;37;99;302;null;
21097;20210115;2021-01-15 00:00:00.0;TERLAN Gesamt;TERLANO Totale;254;54;37;95;308;null;
21097;20210116;2021-01-16 00:00:00.0;TERLAN Gesamt;TERLANO Totale;255;56;36;105;311;null;
21097;20210117;2021-01-17 00:00:00.0;TERLAN Gesamt;TERLANO Totale;255;57;34;101;312;null;
21097;20210118;2021-01-18 00:00:00.0;TERLAN Gesamt;TERLANO Totale;255;57;32;91;312;null;
21097;20210119;2021-01-19 00:00:00.0;TERLAN Gesamt;TERLANO Totale;259;59;26;84;318;null;
21097;20210120;2021-01-20 00:00:00.0;TERLAN Gesamt;TERLANO Totale;261;63;26;105;324;null;
21097;20210121;2021-01-21 00:00:00.0;TERLAN Gesamt;TERLANO Totale;267;64;28;109;331;null;
21097;20210122;2021-01-22 00:00:00.0;TERLAN Gesamt;TERLANO Totale;269;66;29;115;335;null;
21097;20210123;2021-01-23 00:00:00.0;TERLAN Gesamt;TERLANO Totale;271;66;27;103;337;null;
21097;20210124;2021-01-24 00:00:00.0;TERLAN Gesamt;TERLANO Totale;273;68;29;95;341;null;
21097;20210125;2021-01-25 00:00:00.0;TERLAN Gesamt;TERLANO Totale;274;69;30;103;343;null;
21097;20210126;2021-01-26 00:00:00.0;TERLAN Gesamt;TERLANO Totale;275;74;30;103;349;null;
21097;20210127;2021-01-27 00:00:00.0;TERLAN Gesamt;TERLANO Totale;277;74;26;105;351;null;
21097;20210128;2021-01-28 00:00:00.0;TERLAN Gesamt;TERLANO Totale;278;77;26;122;355;null;
21097;20210129;2021-01-29 00:00:00.0;TERLAN Gesamt;TERLANO Totale;280;78;18;118;358;null;
21097;20210130;2021-01-30 00:00:00.0;TERLAN Gesamt;TERLANO Totale;284;83;22;120;367;null;
21097;20210131;2021-01-31 00:00:00.0;TERLAN Gesamt;TERLANO Totale;285;83;23;120;368;null;
21097;20210201;2021-02-01 00:00:00.0;TERLAN Gesamt;TERLANO Totale;286;83;23;114;369;null;
21097;20210202;2021-02-02 00:00:00.0;TERLAN Gesamt;TERLANO Totale;287;87;17;121;374;null;
21097;20210203;2021-02-03 00:00:00.0;TERLAN Gesamt;TERLANO Totale;287;87;16;106;374;null;
21097;20210204;2021-02-04 00:00:00.0;TERLAN Gesamt;TERLANO Totale;288;87;16;111;375;null;
